family	packageId	mod	kind	defName	label	techLevel	marketValue	category	tradeability	thingCategories	destroyOnDrop	menuHidden	weaponTags	apparelTags	sourceFile
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_MF_Hyperbreeder_Alpha	MF Hyperbreeder Alpha	Spacer	2000.0	Item		WeaponsRanged	false	false	FCP_Energy_Weapon,FCP_Recharger_Weapon		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Laser.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_Multiplas_Rifle	Multiplas Rifle	Spacer	1800.0	Item		WeaponsRanged	false	false	FCP_Energy_Weapon,FCP_Plasma_Weapon,Gun		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Plasma.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_P_94_Plasma_Rifle	P-94 Plasma Rifle	Spacer	1700.0	Item		WeaponsRanged	false	false	FCP_Energy_Weapon,FCP_Plasma_Weapon,Gun		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Plasma.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_Pew_Pew	Pew Pew	Industrial	2200.0	Item		WeaponsRanged	false	false	FCP_Energy_Weapon,FCP_Laser_Weapon,Gun		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Laser.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_Plasma_Caster	Plasma Caster	Spacer		Item		WeaponsRanged	false	false	FCP_Energy_Weapon,FCP_Heavy_Energy_Weapon,FCP_Heavy_Plasma_Weapon,FCP_Plasma_Weapon,Gun		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Plasma.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_Plasma_Caster_MkI	Plasma Caster Mk I	Spacer	2000.0	Item		WeaponsRanged	false	false	FCP_Energy_Weapon,FCP_Heavy_Energy_Weapon,FCP_Heavy_Plasma_Weapon,FCP_Plasma_Weapon,Gun		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Plasma.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_Plasma_Defender	Plasma Defender	Spacer	1300.0	Item		WeaponsRanged	false	false	FCP_Energy_Weapon,FCP_Plasma_Weapon,Gun		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Plasma.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_Plasma_Machine_Gun	Plasma Machine Gun	Spacer	2400.0	Item		WeaponsRanged	false	false	FCP_Energy_Weapon,FCP_Heavy_Energy_Weapon,FCP_Heavy_Plasma_Weapon,FCP_Plasma_Weapon,Gun		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Plasma.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_Plasma_Pistol	Plasma Pistol	Spacer	1200.0	Item		WeaponsRanged	false	false	FCP_Energy_Weapon,FCP_Plasma_Weapon,Gun		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Plasma.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_Plasma_Rifle	Plasma Rifle	Spacer	1900.0	Item		WeaponsRanged	false	false	FCP_Energy_Weapon,FCP_Plasma_Weapon,Gun		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Plasma.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_PPK12_Gauss_Pistol	PPK12 Gauss Pistol	Spacer	1300.0	Item		WeaponsRanged	false	false	FCP_Energy_Weapon,FCP_Gauss_Weapon,Gun		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Gauss.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_Q35_Matter_Modulator	Q-35 Matter Modulator	Spacer	2200.0	Item		WeaponsRanged	false	false	FCP_Energy_Weapon,FCP_Plasma_Weapon,FCP_Unique_Weapon		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Plasma.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_Recharger_Pistol	Recharger Pistol	Spacer	850.0	Item		WeaponsRanged	false	false	FCP_Energy_Weapon,FCP_Recharger_Weapon,Gun		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Laser.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_Recharger_Rifle	Recharger Rifle	Spacer	1250.0	Item		WeaponsRanged	false	false	FCP_Energy_Weapon,FCP_Recharger_Weapon,Gun		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Laser.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_Sprtel_Wood_9700_Unique	Sprtel-Wood 9700	Industrial		Item		WeaponsRanged	false	false	FCP_Heavy_Energy_Weapon,Gun		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Laser.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_Tri_Beam_Laser_Rifle	Tri-Beam Laser Rifle	Spacer	1400.0	Item		WeaponsRanged	false	false	FCP_Energy_Weapon,FCP_Laser_Weapon,Gun		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Laser.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_Wattz_1000_Laser_Pistol	Wattz 1000 Laser Pistol	Spacer	900.0	Item		WeaponsRanged	false	false	FCP_Energy_Weapon,FCP_Laser_Weapon,Gun		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Laser.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_Wattz_2000_Laser_Rifle	Wattz 2000 Laser Rifle	Industrial	1300.0	Item		WeaponsRanged	false	false	FCP_Energy_Weapon,FCP_Laser_Weapon,Gun		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Laser.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_YK32_Pulse_Pistol	YK32 Pulse Pistol	Spacer	2400.0	Item		WeaponsRanged	false	false	FCP_Energy_Weapon,FCP_Pulse_Weapon,Gun		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Pulse.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_YK42B_Pulse_Rifle	YK42B Pulse Rifle	Spacer	2800.0	Item		WeaponsRanged	false	false	FCP_Energy_Weapon,FCP_Pulse_Weapon,Gun		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Pulse.xml
FCP	Rick.FCP.GreatKhans	FCP - Great Khans	apparel	FCP_Apparel_Great_Khan_Armored_Leathers	armored leathers	Industrial		Item		Apparel,ApparelArmor	false	false		FCP_Great_Khan_Armor	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Great-Khans\1.6\Defs\ThingDefs_Apparel\GreatKhan_Apparel.xml
FCP	Rick.FCP.GreatKhans	FCP - Great Khans	apparel	FCP_Apparel_Great_Khan_Helmet	Great Khan helmet	Industrial		Item		Apparel,ApparelArmor,Headgear	false	false		FCP_Great_Khan_Helmet	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Great-Khans\1.6\Defs\ThingDefs_Apparel\GreatKhan_Apparel.xml
FCP	Rick.FCP.GreatKhans	FCP - Great Khans	apparel	FCP_Apparel_Great_Khan_Simple_Armor	Great Khan simple armor	Industrial		Item		Apparel,ApparelArmor	false	false		FCP_Great_Khan_Armor	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Great-Khans\1.6\Defs\ThingDefs_Apparel\GreatKhan_Apparel.xml
FCP	Rick.FCP.GreatKhans	FCP - Great Khans	apparel	FCP_Apparel_Great_Khan_Soldier_Armor	Great Khan soldier armor	Industrial		Item		Apparel,ApparelArmor	false	false		FCP_Great_Khan_Armor,FCP_Great_Khan_Soldier	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Great-Khans\1.6\Defs\ThingDefs_Apparel\GreatKhan_Apparel.xml
FCP	Rick.FCP.GreatKhans	FCP - Great Khans	apparel	FCP_Apparel_Great_Khan_Suit_Armor	suit armor	Industrial		Item		Apparel,ApparelArmor	false	false		FCP_Great_Khan_Elite,FCP_Great_Khan_Leader	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Great-Khans\1.6\Defs\ThingDefs_Apparel\GreatKhan_Apparel.xml
FCP	Rick.FCP.Legion	FCP - Caesars Legion	apparel	FCP_Apparel_Caesar_Robes	Caesar's Robes	Industrial		Item		Apparel,ApparelNoble	false	false		FCP_Legion,IndustrialAdvanced,Royal	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Caesars-Legion\1.6\Defs\ThingDefs_Apparel\ThingDefs_Apparel.xml
FCP	Rick.FCP.Legion	FCP - Caesars Legion	apparel	FCP_Apparel_Legion_Centurion_Armor	Legion Centurion Armor	Industrial		Item		ApparelArmor	false	false		FCP_Legion	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Caesars-Legion\1.6\Defs\ThingDefs_Apparel\ThingDefs_Apparel.xml
FCP	Rick.FCP.Legion	FCP - Caesars Legion	apparel	FCP_Apparel_Legion_Centurion_Helmet	Legion Centurion Helmet	Industrial		Item		ApparelArmor,ArmorHeadgear	false	false		FCP_Legion	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Caesars-Legion\1.6\Defs\ThingDefs_Apparel\ThingDefs_Apparel.xml
FCP	Rick.FCP.Legion	FCP - Caesars Legion	apparel	FCP_Apparel_Legion_Explorer_Armor	Legion Explorer Armor	Industrial		Item		ApparelArmor	false	false		FCP_Legion	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Caesars-Legion\1.6\Defs\ThingDefs_Apparel\ThingDefs_Apparel.xml
FCP	Rick.FCP.Legion	FCP - Caesars Legion	apparel	FCP_Apparel_Legion_Explorer_Hood	Legion Explorers Hood	Industrial		Item		ApparelArmor,ArmorHeadgear	false	false		FCP_Legion	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Caesars-Legion\1.6\Defs\ThingDefs_Apparel\ThingDefs_Apparel.xml
FCP	Rick.FCP.Legion	FCP - Caesars Legion	apparel	FCP_Apparel_Legion_Legate_Armor	Legion Legate Armor	Industrial		Item		ApparelArmor	false	false		FCP_Legion	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Caesars-Legion\1.6\Defs\ThingDefs_Apparel\ThingDefs_Apparel.xml
FCP	Rick.FCP.Legion	FCP - Caesars Legion	apparel	FCP_Apparel_Legion_Legate_Helmet	Legion Legate Helmet	Industrial		Item		ApparelArmor,ArmorHeadgear	false	false		FCP_Legion	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Caesars-Legion\1.6\Defs\ThingDefs_Apparel\ThingDefs_Apparel.xml
FCP	Rick.FCP.Legion	FCP - Caesars Legion	apparel	FCP_Apparel_Legion_Plate	Legion Plate	Industrial		Item		ApparelArmor	false	false		FCP_Legion	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Caesars-Legion\1.6\Defs\ThingDefs_Apparel\ThingDefs_Apparel.xml
FCP	Rick.FCP.Legion	FCP - Caesars Legion	apparel	FCP_Apparel_Legion_Praetorian_Armor	Legion Praetorian Armor	Industrial		Item		ApparelArmor	false	false		FCP_Legion	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Caesars-Legion\1.6\Defs\ThingDefs_Apparel\ThingDefs_Apparel.xml
FCP	Rick.FCP.Legion	FCP - Caesars Legion	apparel	FCP_Apparel_Legion_Prime_Armor	Legion Prime Armor	Industrial		Item		ApparelArmor	false	false		FCP_Legion	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Caesars-Legion\1.6\Defs\ThingDefs_Apparel\ThingDefs_Apparel.xml
FCP	Rick.FCP.Legion	FCP - Caesars Legion	apparel	FCP_Apparel_Legion_Prime_Decanus_Helmet	Legion Prime Decanus Helmet	Industrial		Item		ApparelArmor,ArmorHeadgear	false	false		FCP_Legion	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Caesars-Legion\1.6\Defs\ThingDefs_Apparel\ThingDefs_Apparel.xml
FCP	Rick.FCP.Legion	FCP - Caesars Legion	apparel	FCP_Apparel_Legion_Prime_Helmet	Legion Prime Helmet	Industrial		Item		ApparelArmor,ArmorHeadgear	false	false		FCP_Legion	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Caesars-Legion\1.6\Defs\ThingDefs_Apparel\ThingDefs_Apparel.xml
FCP	Rick.FCP.Legion	FCP - Caesars Legion	apparel	FCP_Apparel_Legion_Recruit_Armor	Legion Recruit Armor	Industrial		Item		ApparelArmor	false	false		FCP_Legion	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Caesars-Legion\1.6\Defs\ThingDefs_Apparel\ThingDefs_Apparel.xml
FCP	Rick.FCP.Legion	FCP - Caesars Legion	apparel	FCP_Apparel_Legion_Recruit_Decanus_Helmet	Legion Recruit Decanus Helmet	Industrial		Item		ApparelArmor,ArmorHeadgear	false	false		FCP_Legion	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Caesars-Legion\1.6\Defs\ThingDefs_Apparel\ThingDefs_Apparel.xml
FCP	Rick.FCP.Legion	FCP - Caesars Legion	apparel	FCP_Apparel_Legion_Recruit_Helmet	Legion Recruit Helmet	Industrial		Item		ApparelArmor,ArmorHeadgear	false	false		FCP_Legion	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Caesars-Legion\1.6\Defs\ThingDefs_Apparel\ThingDefs_Apparel.xml
FCP	Rick.FCP.Legion	FCP - Caesars Legion	apparel	FCP_Apparel_Legion_Tunic	Legion Tunic	Industrial		Item		Apparel	false	false		FCP_Legion	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Caesars-Legion\1.6\Defs\ThingDefs_Apparel\ThingDefs_Apparel.xml
FCP	Rick.FCP.Legion	FCP - Caesars Legion	apparel	FCP_Apparel_Legion_Vest	Legion Vest	Industrial		Item		Apparel	false	false		FCP_Legion	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Caesars-Legion\1.6\Defs\ThingDefs_Apparel\ThingDefs_Apparel.xml
FCP	Rick.FCP.Legion	FCP - Caesars Legion	apparel	FCP_Apparel_Legion_Veteran_Armor	Legion Veteran Armor	Industrial		Item		ApparelArmor	false	false		FCP_Legion	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Caesars-Legion\1.6\Defs\ThingDefs_Apparel\ThingDefs_Apparel.xml
FCP	Rick.FCP.Legion	FCP - Caesars Legion	apparel	FCP_Apparel_Legion_Veteran_Decanus_Helmet	Legion Veteran Decanus Helmet	Industrial		Item		ApparelArmor,ArmorHeadgear	false	false		FCP_Legion	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Caesars-Legion\1.6\Defs\ThingDefs_Apparel\ThingDefs_Apparel.xml
FCP	Rick.FCP.Legion	FCP - Caesars Legion	apparel	FCP_Apparel_Legion_Veteran_Helmet	Legion Veteran Helmet	Industrial		Item		ApparelArmor,ArmorHeadgear	false	false		FCP_Legion	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Caesars-Legion\1.6\Defs\ThingDefs_Apparel\ThingDefs_Apparel.xml
FCP	Rick.FCP.Legion	FCP - Caesars Legion	apparel	FCP_Apparel_Legion_Vexillarius_Armor	Legion Vexillarius Armor	Industrial		Item		ApparelArmor	false	false		FCP_Legion	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Caesars-Legion\1.6\Defs\ThingDefs_Apparel\ThingDefs_Apparel.xml
FCP	Rick.FCP.Legion	FCP - Caesars Legion	apparel	FCP_Apparel_Legion_Vexillarius_Helmet	Legion Vexillarius Helmet	Industrial		Item		ApparelArmor,ArmorHeadgear	false	false		FCP_Legion	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Caesars-Legion\1.6\Defs\ThingDefs_Apparel\ThingDefs_Apparel.xml
FCP	Rick.FCP.MeleeWeapons	FCP - Melee Weapons	weapon	FCP_Melee_9_Iron	9 Iron	Industrial	90.0	Item		WeaponsMelee	false	false	FCP_Melee_Makeshift		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Melee-Weapons\1.6\Defs\Melee_Weapon_Defs.xml
FCP	Rick.FCP.MeleeWeapons	FCP - Melee Weapons	weapon	FCP_Melee_Bat	Baseball Bat	Industrial	80.0	Item		WeaponsMelee	false	false	FCP_Melee_Makeshift		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Melee-Weapons\1.6\Defs\Melee_Weapon_Defs.xml
FCP	Rick.FCP.MeleeWeapons	FCP - Melee Weapons	weapon	FCP_Melee_Bat_Aluminum	Aluminum Bat	Industrial	120.0	Item		WeaponsMelee	false	false	FCP_Melee_Makeshift		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Melee-Weapons\1.6\Defs\Melee_Weapon_Defs.xml
FCP	Rick.FCP.MeleeWeapons	FCP - Melee Weapons	weapon	FCP_Melee_Bat_Saw	Saw Bat	Industrial	220.0	Item		WeaponsMelee	false	false	FCP_Melee_Makeshift		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Melee-Weapons\1.6\Defs\Melee_Weapon_Defs.xml
FCP	Rick.FCP.MeleeWeapons	FCP - Melee Weapons	weapon	FCP_Melee_Bat_Spiked	Spiked Bat	Industrial	180.0	Item		WeaponsMelee	false	false	FCP_Melee_Makeshift		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Melee-Weapons\1.6\Defs\Melee_Weapon_Defs.xml
FCP	Rick.FCP.MeleeWeapons	FCP - Melee Weapons	weapon	FCP_Melee_Board_Spiked	Spiked Board	Industrial	60.0	Item		WeaponsMelee	false	false	FCP_Melee_Makeshift		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Melee-Weapons\1.6\Defs\Melee_Weapon_Defs.xml
FCP	Rick.FCP.MeleeWeapons	FCP - Melee Weapons	weapon	FCP_Melee_Bumper_Sword	Bumper Sword	Industrial	200.0	Item		WeaponsMelee	false	false	FCP_Melee_Heavy		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Melee-Weapons\1.6\Defs\Melee_Weapon_Defs.xml
FCP	Rick.FCP.MeleeWeapons	FCP - Melee Weapons	weapon	FCP_Melee_Chainsaw	Chainsaw	Industrial	450.0	Item		WeaponsMelee	false	false	FCP_Melee_Heavy		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Melee-Weapons\1.6\Defs\Melee_Weapon_Defs.xml
FCP	Rick.FCP.MeleeWeapons	FCP - Melee Weapons	weapon	FCP_Melee_Meat_Cleaver	Meat Cleaver	Industrial	120.0	Item		WeaponsMelee	false	false	FCP_Melee_Makeshift		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Melee-Weapons\1.6\Defs\Melee_Weapon_Defs.xml
FCP	Rick.FCP.MeleeWeapons	FCP - Melee Weapons	weapon	FCP_Melee_Mr_Handy_Buzz_Blade	Mr. Handy Buzz Blade	Industrial	650.0	Item		WeaponsMelee	false	false	FCP_Melee_Advanced		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Melee-Weapons\1.6\Defs\Melee_Weapon_Defs.xml
FCP	Rick.FCP.MeleeWeapons	FCP - Melee Weapons	weapon	FCP_Melee_Pool_Cue	Pool Cue	Industrial	50.0	Item		WeaponsMelee	false	false	FCP_Melee_Makeshift		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Melee-Weapons\1.6\Defs\Melee_Weapon_Defs.xml
FCP	Rick.FCP.MeleeWeapons	FCP - Melee Weapons	weapon	FCP_Melee_Rebar_Club	Rebar Club	Industrial	150.0	Item		WeaponsMelee	false	false	FCP_Melee_Makeshift		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Melee-Weapons\1.6\Defs\Melee_Weapon_Defs.xml
FCP	Rick.FCP.MeleeWeapons	FCP - Melee Weapons	weapon	FCP_Melee_Ripper	Ripper	Spacer	580.0	Item		WeaponsMelee	false	false	FCP_Melee_Advanced		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Melee-Weapons\1.6\Defs\Melee_Weapon_Defs.xml
FCP	Rick.FCP.MeleeWeapons	FCP - Melee Weapons	weapon	FCP_Melee_Rolling_Pin	Rolling Pin	Industrial	50.0	Item		WeaponsMelee	false	false	FCP_Melee_Makeshift		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Melee-Weapons\1.6\Defs\Melee_Weapon_Defs.xml
FCP	Rick.FCP.MeleeWeapons	FCP - Melee Weapons	weapon	FCP_Melee_Scrap_Axe	Scrap Axe	Industrial	100.0	Item		WeaponsMelee	false	false	FCP_Melee_Makeshift		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Melee-Weapons\1.6\Defs\Melee_Weapon_Defs.xml
FCP	Rick.FCP.MeleeWeapons	FCP - Melee Weapons	weapon	FCP_Melee_Scrap_Machete	Scrap Machete	Industrial	110.0	Item		WeaponsMelee	false	false	FCP_Melee_Makeshift		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Melee-Weapons\1.6\Defs\Melee_Weapon_Defs.xml
FCP	Rick.FCP.MeleeWeapons	FCP - Melee Weapons	weapon	FCP_Melee_Scrap_Pipe	Scrap Pipe	Industrial	60.0	Item		WeaponsMelee	false	false	FCP_Melee_Makeshift		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Melee-Weapons\1.6\Defs\Melee_Weapon_Defs.xml
FCP	Rick.FCP.MeleeWeapons	FCP - Melee Weapons	weapon	FCP_Melee_Shishkebab	Shishkebab	Industrial	420.0	Item		WeaponsMelee	false	false	FCP_Melee_Advanced		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Melee-Weapons\1.6\Defs\Melee_Weapon_Defs.xml
FCP	Rick.FCP.MeleeWeapons	FCP - Melee Weapons	weapon	FCP_Melee_Sledgehammer	Sledgehammer	Industrial	180.0	Item		WeaponsMelee	false	false	FCP_Melee_Heavy		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Melee-Weapons\1.6\Defs\Melee_Weapon_Defs.xml
FCP	Rick.FCP.MeleeWeapons	FCP - Melee Weapons	weapon	FCP_Melee_Super_Sledge	Super Sledge	Spacer	850.0	Item		WeaponsMelee	false	false	FCP_Melee_Advanced,FCP_Melee_Heavy		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Melee-Weapons\1.6\Defs\Melee_Weapon_Defs.xml
FCP	Rick.FCP.NCR	FCP - New California Republic	apparel	FCP_Accessories_NCR_Bandoleer	Trooper Bandoleer	Industrial		Item		ApparelArmor	false	false		FCP_NCR_Trooper_Accessory	D:\Steam\steamapps\common\RimWorld\Mods\FCP-NCR\1.6\Defs\ThingDefs_Apparel\ThingDefs_Accessories.xml
FCP	Rick.FCP.NCR	FCP - New California Republic	apparel	FCP_Accessories_NCR_Mantle	Trooper Mantle	Industrial		Item		ApparelArmor	false	false		FCP_NCR_Trooper_Accessory	D:\Steam\steamapps\common\RimWorld\Mods\FCP-NCR\1.6\Defs\ThingDefs_Apparel\ThingDefs_Accessories.xml
FCP	Rick.FCP.NCR	FCP - New California Republic	apparel	FCP_Apparel_NCR_Ambassador_Dress	NCR Ambassador Dress	Industrial		Item		Apparel	false	false		FCP_NCR_Ambassador	D:\Steam\steamapps\common\RimWorld\Mods\FCP-NCR\1.6\Defs\ThingDefs_Apparel\ThingDefs_Apparel.xml
FCP	Rick.FCP.NCR	FCP - New California Republic	apparel	FCP_Apparel_NCR_Ambassador_Suit	NCR Ambassador's Suit	Industrial		Item		Apparel	false	false		FCP_NCR_Ambassador	D:\Steam\steamapps\common\RimWorld\Mods\FCP-NCR\1.6\Defs\ThingDefs_Apparel\ThingDefs_Apparel.xml
FCP	Rick.FCP.NCR	FCP - New California Republic	apparel	FCP_Apparel_NCR_Beret	NCR Beret	Industrial		Item		Apparel,Headgear	false	false		FCP_NCR_Trooper_Officer	D:\Steam\steamapps\common\RimWorld\Mods\FCP-NCR\1.6\Defs\ThingDefs_Apparel\ThingDefs_Headgear.xml
FCP	Rick.FCP.NCR	FCP - New California Republic	apparel	FCP_Apparel_NCR_Beret_1st_Recon	NCR First Recon Beret	Industrial		Item		Apparel,Headgear	false	false		FCP_NCR_Trooper_Officer,FCP_NCR_Trooper_Recon	D:\Steam\steamapps\common\RimWorld\Mods\FCP-NCR\1.6\Defs\ThingDefs_Apparel\ThingDefs_Headgear.xml
FCP	Rick.FCP.NCR	FCP - New California Republic	apparel	FCP_Apparel_NCR_Engineer_Jumpsuit	NCR Engineer Jumpsuit	Industrial		Item		Apparel	false	false		FCP_NCR_Engineer	D:\Steam\steamapps\common\RimWorld\Mods\FCP-NCR\1.6\Defs\ThingDefs_Apparel\ThingDefs_Apparel.xml
FCP	Rick.FCP.NCR	FCP - New California Republic	apparel	FCP_Apparel_NCR_Face_Wrap_Goggles_Helmet	Face Wrap Goggles Trooper Helmet	Industrial		Item		ApparelArmor,ArmorHeadgear	false	false		FCP_NCR_Trooper	D:\Steam\steamapps\common\RimWorld\Mods\FCP-NCR\1.6\Defs\ThingDefs_Apparel\ThingDefs_Headgear.xml
FCP	Rick.FCP.NCR	FCP - New California Republic	apparel	FCP_Apparel_NCR_Face_Wrap_Helmet	Face Wrap Trooper Helmet	Industrial		Item		ApparelArmor,ArmorHeadgear	false	false		FCP_NCR_Trooper	D:\Steam\steamapps\common\RimWorld\Mods\FCP-NCR\1.6\Defs\ThingDefs_Apparel\ThingDefs_Headgear.xml
FCP	Rick.FCP.NCR	FCP - New California Republic	apparel	FCP_Apparel_NCR_General_Cap	NCR General Cap	Industrial		Item		Apparel,Headgear	false	false		FCP_NCR_General	D:\Steam\steamapps\common\RimWorld\Mods\FCP-NCR\1.6\Defs\ThingDefs_Apparel\ThingDefs_Headgear.xml
FCP	Rick.FCP.NCR	FCP - New California Republic	apparel	FCP_Apparel_NCR_Generals_Uniform	NCR General Uniform	Industrial		Item		Apparel	false	false		FCP_NCR_General	D:\Steam\steamapps\common\RimWorld\Mods\FCP-NCR\1.6\Defs\ThingDefs_Apparel\ThingDefs_Apparel.xml
FCP	Rick.FCP.NCR	FCP - New California Republic	apparel	FCP_Apparel_NCR_Goggles_Helmet	Goggles Trooper Helmet	Industrial		Item		ApparelArmor,ArmorHeadgear	false	false		FCP_NCR_Trooper	D:\Steam\steamapps\common\RimWorld\Mods\FCP-NCR\1.6\Defs\ThingDefs_Apparel\ThingDefs_Headgear.xml
