StringId	Text
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|RoyalWithConceitedTrait	Since {PAWN_labelShort} is {2}, {PAWN_pronoun} will demand that the rank's privileges be fully respected. {PAWN_labelShort} may refuse to do certain work types or eat low-class food, and will issue decrees. Another colonist would probably be more flexible.
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|RoyalImplantIllegalUseWarning	According to laws of {FACTION_name}, one must have the required rank of {TITLE} to legally use a {IMPLANT}.\n\n{VIOLATIONTRIGGER}, there is a chance {FACTION_name} will detect its psychic signature. This will lead to diplomatic consequences.
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|RoyalImplantInstallConfirmation	Install this implant anyway?
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|RoyalImplantUpgradeConfirmation	Upgrade this implant anyway?
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|RoyalWeaponEquipConfirmation	Are you sure you want to equip this item?
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|LetterRoyalTitlePermits	{PAWN_pronoun} has these permissions:
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|LetterRoyalTitleLostPermits	{PAWN_pronoun} lost these permissions:
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|LetterRoyalTitleDisabledWorkTag	{PAWN_pronoun} is not willing to do these work types:\n{1}
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|LetterRoyalTitleSpeechAbilityGained	{PAWN_pronoun} can now give presidential addresses from the presidential chair. If it goes well, listeners will feel inspired. If it goes poorly, the address will do social damage. The outcome depends on {PAWN_labelShort}'s social abilities.
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|LetterRoyalTitleThroneroomRequirements	This rank requires a presidential suite that meets these requirements:{1}
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|LetterRoyalTitleBedroomRequirements	This rank requires a bedroom that meets these requirements:{1}
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|LetterRoyalTitleHeir	If {PAWN_pronoun} dies, this rank will be transferred to {HEIR_nameFull} as successor.
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|LetterRoyalTitleNoHeir	If {PAWN_pronoun} dies, no successor is designated for this rank.
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|LetterRoyalTitleHeirFactionWarning	{PAWN_nameFull} is a member of {FACTION_name}.
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|LetterRoyalTitleChangingHeir	A new successor can be chosen by contacting {FACTION_name} through a comms console.
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|LetterTitleHeirLostLabel	Successor lost
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|LetterTitleHeirLost	{HEIR_nameFull} has died, leaving {HOLDER_labelShort} with no designated successor for the rank received from {FACTION_name}. You can contact {FACTION_name} through a comms console to designate a new successor.
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|LetterRoyalTitleCantBeInherited	The rank of {TITLE} cannot be inherited.
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|LetterDecreeMentalBreak	{0_nameIndef}, in an attempt to release {0_possessive} stress, has issued a wild presidential decree and is now demanding that it be carried out.
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|LetterRandomDecree	{0_nameIndef}, in order to affirm {0_possessive} rank of {0_bestRoyalTitleIndef}, has issued a decree and is now demanding that it be carried out.
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|BestowerWaitingAlert	Whitespring envoy waiting
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|BestowerWaitingAlertDesc	A Whitespring envoy is waiting to begin the inauguration.
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|RitualBestowingCeremony	Inauguration
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|BestowingSpotUnavailable	No suitable location near the envoy
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|BeginCeremony	Start inauguration for {0_labelShort}
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|BestowingCeremonyLabel	inauguration
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|BestowingOutcomeQualitySpecific	Inauguration total quality was {0}, determined by these factors
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|MessageBestowerWaiting	Select {BESTOWER_definite} and click 'Begin inauguration' to commence the ceremony.
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|MessageBestowerUnreachable	Cannot reach the Whitespring envoy!
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|MessageBestowingTargetIsBusy	{0} is busy.
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|MessageBestowingSpotUnreachable	The Whitespring envoy is annoyed with the interference and has decided to leave.
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|MessageBestowingDanger	The Whitespring envoy is leaving due to life-threatening danger.
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|MessageBestowingDangerTemperature	The Whitespring envoy is leaving due to life-threatening temperature.
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|MessageBestowingDangerGas	The Whitespring envoy is leaving due to dangerous gases in the area.
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|MessageBestowingInterrupted	The inauguration has been interrupted.
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|MessageBestowingCeremonyStarted	{PAWN_definite}'s inauguration has begun.
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|LetterLabelBestowingCeremonyExpired	Inauguration expired
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|LetterTextBestowingCeremonyExpired	{TARGET_definite} did not show up to the inauguration. The ceremony has been cancelled.
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|BestowingCeremonyThroneroomRequirementsNotSatisfiedShort	{PAWN_definite}'s presidential suite does not satisfy the requirements of the rank of {TITLE}.
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|BestowingCeremonyThroneroomRequirementsNotSatisfied	The envoy is offended that {PAWN_definite}'s presidential suite does not satisfy the requirements of the rank of {TITLE}. The inauguration has been cancelled.
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|CommandLeaveBestowingCeremony	Leave inauguration
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|CommandLeaveBestowingCeremonyDesc	Stop participating in the inauguration.
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|CommandCancelBestowingCeremony	Cancel inauguration
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|CommandCancelBestowingCeremonyDesc	End the inauguration immediately. The envoy will leave, but another opportunity to perform the inauguration will arise soon.
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|CommandCancelBestowingCeremonyConfirm	Are you sure you want to cancel the inauguration?
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|LetterPsylinkLevelGained_First	{USER_labelShort} has gained {USER_possessive} first level of psylink! {USER_pronoun} is now a psycaster.\n\nTo use psychic powers, {USER_labelShort} must build up psyfocus through meditation. The effectiveness of this meditation is increased if the person can focus on a specific object while meditating.\n\nDifferent people are able to focus on different objects. This depend on the person's backstories, traits, and ranks. For example:\n\n- Psycasters with presidential titles meditate on their presidential chair.\n- Psycasters with tribal childhoods meditate to anima trees and nature shrines.\n- Ascetic psycasters meditate to blank walls.\n- Psychopathic psycasters meditate to graves, ideally with a loved one inside.\n\nYou can see someone's meditation focus types by looking at their info card with the 'i' button.
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|CommandCallRoyalAid	Call Enclave aid...
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|CommandCallRoyalAidDesc	Call for aid using a special permit.\n\nEach type of aid may be used for free once, after which you must wait to use it for free again. You can use the aid more frequently, but it costs favor to do so.
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|CommandCallRoyalAidFavorOption	{0} days left, costs {1} {FACTION_royalFavorLabel}
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|ChooseRoyalPermit	Choose permit
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|ChooseRoyalPermit_Desc	Open the permit selection screen and choose a new permit.
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|RoyalFavorTip	You can choose one of your {0} to receive {1} {2} from {3_name}.\n\nBy receiving {2}, you gain ranks. Ranks bring psylink rewards and special permits like military aid. However, {0} with higher ranks will also need specific apparel and bedroom furnishings.
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|WorkDisabledByRoyalTitle	Disabled by rank {0}
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|RoyalTitleTooltipHasTitle	{PAWN_labelShort} currently has the rank {TITLE}, awarded by {FACTION_name}.
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|RoyalTitleTooltipConceited	{PAWN_labelShort} will demand that this rank's privileges be fully respected.
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|RoyalTitleTooltipNonConceited	{PAWN_labelShort} is flexible about this rank's privileges.
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|RoyalTitleTooltipNextTitle	Next rank
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|RoyalTitleTooltipNextTitleFavorCost	costs {0} {FACTION_royalFavorLabel}
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|RequestChangeRoyalHeir	Change successor of {HOLDER_labelShort}'s {TITLE} rank from {HEIR_labelShort}
Part1|Keyed/Whitespring_RoyaltyLanguageOverrides.xml|RequestSetRoyalHeir	Designate successor of {HOLDER_labelShort}'s {TITLE} rank
Part1|Keyed/Whitespring_TitleOverrides.xml|LetterLabelLostRoyalTitle	{TITLE} rank lost: {PAWN_labelShort}
Part1|Keyed/Whitespring_TitleOverrides.xml|LetterLabelGainedRoyalTitle	{TITLE} rank gained: {PAWN_labelShort}
Part1|Keyed/Whitespring_TitleOverrides.xml|LetterGainedRoyalTitle	{PAWN_labelShort} received the rank of {TITLE} from {FACTION_name}!
Part1|Keyed/Whitespring_TitleOverrides.xml|LetterLostRoyalTitle	{PAWN_labelShort} no longer holds the rank of {TITLE} with {FACTION_name}.
Part1|Keyed/Whitespring_TitleOverrides.xml|LetterLabelRewardsForNewTitle	Rank rewards
Part1|Keyed/Whitespring_TitleOverrides.xml|LetterRewardsForNewTitle	To honor {PAWN_labelShort} advancing to the rank of {TITLE}, {FACTION_name} has sent {PAWN_objective} the following reward(s):
Part1|Keyed/Whitespring_TitleOverrides.xml|LetterPartBestowingExtraHonor	{PAWN_labelShort} received {1} Votes as a sign of respect from {FACTION_name}, for gathering {3} spectators.
Part1|Keyed/Whitespring_TitleOverrides.xml|LetterPartNoExtraHonor	{PAWN_labelShort} received no extra Votes since there weren't many spectators.
Part1|Keyed/Whitespring_TitleOverrides.xml|LetterTextHonorAward_BanditCamp	Who should be credited with {0} Votes for defeating the bandit camp?
Part1|Keyed/Whitespring_TitleOverrides.xml|LetterLabelShuttleCrashed	Vertibird crashed
Part1|Keyed/Whitespring_TitleOverrides.xml|LetterTextShuttleCrashed	A Vertibird has crashed nearby
Part1|Keyed/Whitespring_TitleOverrides.xml|LetterLabelBestowingCeremonyTitleUpdated	{TARGET_definite}'s rank changed
Part1|Keyed/Whitespring_TitleOverrides.xml|LetterTextBestowingCeremonyTitleUpdated	{TARGET_definite} has gained new rank since the bestowing ceremony was scheduled. In order for bestowing to match the new rank, another ceremony will be scheduled soon.\n\nThe new bestowing ceremony will include the cryptid insight rewards for all ranks which were not yet awarded.
Part1|Keyed/Whitespring_TitleOverrides.xml|LetterLabelTributeCollectorArrival	Enclave representative arrival
Part1|Keyed/Whitespring_TitleOverrides.xml|LetterTributeCollectorArrival	An enclave representative from {FACTION_name} is approaching.\n\nThey will accept any prisoners and resources you offer as tribute. The one who gives over the tribute will receive {FACTION_royalFavorLabel} for supporting the enclave.\n\nYou can expect an enclave representative to arrive roughly twice per year as long as you are not enemies with {FACTION_name}.
Part1|DefInjected/AbilityDef/FIP_RobCo.xml|RobCo_ExterminatorFlamer.description	Expends a charge to spray an extended-range incendiary burst.
Part1|DefInjected/AbilityDef/FIP_RobCo.xml|RobCo_ExterminatorFlamer.label	exterminator flamer
Part1|DefInjected/AbilityDef/FIP_RobCo.xml|RobCo_HeavyFlamer.description	Expends stored chemfuel to project a longer, hotter incendiary burst.
Part1|DefInjected/AbilityDef/FIP_RobCo.xml|RobCo_HeavyFlamer.label	heavy flamer
Part1|DefInjected/AbilityDef/FIP_RobCo.xml|RobCo_LibertyPrimeNukeThrow.description	Hurls a mini-nuke in a high arc.
Part1|DefInjected/AbilityDef/FIP_RobCo.xml|RobCo_LibertyPrimeNukeThrow.label	mini-nuke throw
Part1|DefInjected/AbilityDef/FIP_RobCo.xml|RobCo_LightFlamer.description	Expends a chemfuel charge to spray a close-range incendiary burst.
Part1|DefInjected/AbilityDef/FIP_RobCo.xml|RobCo_LightFlamer.label	light flamer
Part1|DefInjected/AbilityDef/FIP_RobCo.xml|RobCo_NapalmFlamer.description	Expends a napalm charge to spray an incendiary burst.
Part1|DefInjected/AbilityDef/FIP_RobCo.xml|RobCo_NapalmFlamer.label	napalm flamer
Part1|DefInjected/AbilityDef/FIP_RobCo.xml|RobCo_SecuritronRocketSalvo.description	Launches a three-rocket saturation strike.
Part1|DefInjected/AbilityDef/FIP_RobCo.xml|RobCo_SecuritronRocketSalvo.label	rocket salvo
Part1|DefInjected/AbilityDef/FIP_Whitespring.xml|Speech.description	Initiate a presidential address from the presidential chair. All colonists will come and listen. If it goes well, listeners will feel inspired, and gain respect for the speaker. If it goes poorly, the address will do social damage. The outcome depends on the speaker's social abilities.
Part1|DefInjected/AbilityDef/FIP_Whitespring.xml|Speech.label	presidential address
Part1|DefInjected/AbilityDef/FIP_Whitespring.xml|VFEE_BestowAcolyte.description	Commissions the Sergeant title on a selected pawn. That pawn now has 13 Votes. Canâ€™t be cast on a pawn thatâ€™s already a Sergeant or higher. Has a 3 day cooldown.
Part1|DefInjected/AbilityDef/FIP_Whitespring.xml|VFEE_BestowAcolyte.label	commission: sergeant
Part1|DefInjected/AbilityDef/FIP_Whitespring.xml|VFEE_BestowBaron.description	Commissions the Colonel title on a selected pawn. That pawn now has 45 Votes. Canâ€™t be cast on a pawn thatâ€™s already a Colonel or higher. Has a 3 day cooldown.
Part1|DefInjected/AbilityDef/FIP_Whitespring.xml|VFEE_BestowBaron.label	commission: colonel
Part1|DefInjected/AbilityDef/FIP_Whitespring.xml|VFEE_BestowCount.description	Commissions the General title on a selected pawn. That pawn now has 45 Votes. Canâ€™t be cast on a pawn thatâ€™s already a General or higher. Has a 3 day cooldown.
Part1|DefInjected/AbilityDef/FIP_Whitespring.xml|VFEE_BestowCount.label	commission: general
Part1|DefInjected/AbilityDef/FIP_Whitespring.xml|VFEE_BestowFreeholder.description	Commissions the Member title on a selected pawn. That pawn receives 1 Votes. Canâ€™t be cast on a pawn thatâ€™s already a Member or higher. Has a 3 day cooldown.
Part1|DefInjected/AbilityDef/FIP_Whitespring.xml|VFEE_BestowFreeholder.label	commission: member
Part1|DefInjected/AbilityDef/FIP_Whitespring.xml|VFEE_BestowKnight.description	Commissions the Lieutenant title on a selected pawn. That pawn now has 21 Votes. Canâ€™t be cast on a pawn thatâ€™s already a Lieutenant or higher. Has a 3 day cooldown.
Part1|DefInjected/AbilityDef/FIP_Whitespring.xml|VFEE_BestowKnight.label	commission: lieutenant
Part1|DefInjected/AbilityDef/FIP_Whitespring.xml|VFEE_BestowPraetor.description	Commissions the Captain title on a selected pawn. That pawn now has 31 Votes. Canâ€™t be cast on a pawn thatâ€™s already a Captain or higher. Has a 3 day cooldown.
Part1|DefInjected/AbilityDef/FIP_Whitespring.xml|VFEE_BestowPraetor.label	commission: captain
Part1|DefInjected/AbilityDef/FIP_Whitespring.xml|VFEE_BestowYeoman.description	Commissions the Private title on a selected pawn. That pawn now has 7 Votes. Canâ€™t be cast on a pawn thatâ€™s already a Private or higher. Has a 3 day cooldown.
Part1|DefInjected/AbilityDef/FIP_Whitespring.xml|VFEE_BestowYeoman.label	commission: private
Part1|DefInjected/AbilityDef/FIP_Whitespring.xml|VFEE_RoyalAddress.description	is giving a presidential address from the dais. If all goes well, every ranked participant will gain a small amount of Votes, and they will gain Votes for each ranked participant. If it goes poorly, the speech will cause social strain and lose Votes for each ranked participant. The outcome depends on their social abilities. Whitespring officials currently in the area will join the address and count as ranked participants.
Part1|DefInjected/AbilityDef/FIP_Whitespring.xml|VFEE_RoyalAddress.label	presidential address
Part1|DefInjected/BackstoryDef/FIP_FutureTec.xml|VQE_InventorGenetronAdulthood.description	[PAWN_nameDef] became famous among engineers for designing a prototype fusion system intended to restore entire regional grids. Driven by a relentless need to solve catastrophic power shortages, [PAWN_pronoun] pushed dangerous research farther than anyone else would dare. Early reactor trials were rushed and unstable, and the accidents that followed cost many lives. Those failures never stopped [PAWN_objective]; they hardened [PAWN_possessive] belief that the work had to be finished. After countless revisions, [PAWN_nameDef] produced the prototype that made [PAWN_objective] a hero to some and a reckless visionary to others.
Part1|DefInjected/BackstoryDef/FIP_FutureTec.xml|VQE_TheGeneral.description	[PAWN_nameDef] coordinated Operation: Deadlife from a buried continuity bunker, convinced that a ruined world could still be ruled if the right people endured below. When the bombs fell, [PAWN_pronoun] sealed the command complex, rationed the survivors, and kept issuing orders long after the chain of command had died. Radiation, age, and emergency preservation treatments left [PAWN_objective] a thinking ghoul in dress uniform, half sustained by medicine and half by obsession. [PAWN_pronoun] still waits in the control room, ready to finish the final launch order.
Part1|DefInjected/BackstoryDef/FIP_Lucky_38.xml|Spaceports_ShuttlePilot.description	A veteran Brotherhood vertibird pilot, [PAWN_nameDef] has hauled patrols, wounded, cargo, and dignitaries through weather and gunfire alike. [PAWN_pronoun] keeps a cool head, knows flightline discipline, and can trade stories with grunts and brass in equal measure.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|Architect28.description	[PAWN_nameDef] designed the construction of buildings. Back home, the technical calculations were handled by automated systems while the labour was done by work crews and machines. This freed [PAWN_objective] up to push the artistic limits of the craft, but also meant [PAWN_pronoun] never had to get [PAWN_possessive] hands dirty.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|ArtsPatron54.description	[PAWN_nameDef] managed [PAWN_possessive] family's investments in the arts.\n\n[PAWN_pronoun] chose artists to patronize and worked with them to produce the expressions that most glorified [PAWN_possessive] family, their church, and the ruling order itself.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|BiosphereManager95.description	[PAWN_nameDef] lived in a wealthy sealed resort where robots handled the menial work and the residents devoted themselves to leisure. [PAWN_pronoun] managed the plant and animal life of a sprawling park where guests came to admire nature's beauty.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|CaveworldIlluminator95.description	Among tunnel-dwellers, those with vision as strong as [PAWN_nameDef]'s were revered as guides. [PAWN_pronoun] led the way through the dark, marking good digging spots with fungus lanterns and warning others of danger.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|CaveworldTender26.description	[PAWN_nameDef] grew up in a cave settlement deep beneath the surface of an inhospitable region. [PAWN_pronoun] worked with the other children tending the settlement's fungus crops.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|CaveworldTunneler48.description	[PAWN_nameDef] worked as a digger in a massive underground cave network.\n\n[PAWN_pronoun] knows rock so well that [PAWN_pronoun] can almost navigate caves by smell.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|CharityWorker36.description	The richest old-world communities lived in comfort while nearby slums starved. [PAWN_nameDef] spent [PAWN_possessive] life appealing for donations and supporting those in need.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|Chef52.description	[PAWN_nameDef] was the star chef at a high-class resort restaurant. [PAWN_pronoun] was famous among patrons for [PAWN_possessive] creative culinary specialties, and infamous among the kitchen staff for [PAWN_possessive] casual disdain for grunt work.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|CombatEngineer30.description	[PAWN_nameDef] was recruited by the military as an engineer and set to work improving the army's vertibirds and armored carriers. The harsh training taught [PAWN_objective] how to build and repair military vehicles and structures.\n\nOne mission left [PAWN_nameDef] with pyrophobia and a strong desire to avoid plants.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|CountryLordling92.description	[PAWN_nameDef] grew up in a privileged Enclave family estate in Appalachia. [PAWN_possessive] early years were filled with lessons in etiquette, politics, and Whitespring traditions.\n[PAWN_nameDef] and [PAWN_possessive] friends found ways to sneak out and explore the forests beyond the compound.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|FeyCustomChildhood.description	Growing up sheltered in a vast old-world arcology, [PAWN_nameDef] distracted [PAWN_objective]self by playing wargames and painting miniatures. While [PAWN_pronoun] was never very good at the game itself, it helped connect [PAWN_objective] with others.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|GlitterworldEmpath26.description	[PAWN_nameDef] found it easy to relate to others and mediate conflict. [PAWN_pronoun] was selected for a government emotional training program. The training intensified [PAWN_possessive] natural abilities, but [PAWN_pronoun] became unable to cause others pain.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|GlitterworldOfficer60.description	Though [PAWN_nameDef]'s posting was comfortable, [PAWN_possessive] unit stayed ready for war. [PAWN_nameDef] pursued artistic hobbies in [PAWN_possessive] off hours, but [PAWN_possessive] subordinates preferred to settle disputes with their fists, so [PAWN_nameDef] got good at breaking up fights.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|GlitterworldSurgeon15.description	[PAWN_nameDef] worked as a surgeon in a wealthy district mostly free of disease and hardship, so [PAWN_possessive] job focused on elaborate and creative cosmetic procedures.\n\n[PAWN_pronoun] understands human biology deeply, but has never had to remove a tumour or a bullet under battlefield conditions.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|IllegalShipwright76.description	There is a law that says you are not allowed to bolt heavy plasma emitters onto a cargo hauler, especially if you hide them under what looks like a communications rig for a cleaner ambush. [PAWN_nameDef] discovered that there is great profit to be made from customers who do not care about these laws.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|ImperialInquisitor53.description	[PAWN_nameDef] worked as a military police officer within the Whitespring, hunting unorthodox thought and dissent.\n\n[PAWN_nameDef] exposed and punished deviance to maintain order and the enclave's research priorities.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|ImperialPriest24.description	[PAWN_nameDef] was a lawyer in the Whitespring division.\n\n[PAWN_pronoun] spent half [PAWN_possessive] time studying laws and the role of the order within enclave doctrine. The other half was spent preaching discipline and loyalty.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|JoywireArtist8.description	[PAWN_nameDef] worked in a city lab developing neural entertainment software to maximize user pleasure.\n\nWhen the local government imposed harsh restrictions on the product, [PAWN_pronoun] began selling [PAWN_possessive] designs on the black market.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|LiamCustomAdulthood.description	[PAWN_nameDef] worked in a comfortable research district developing hyper-realistic war simulations.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|LiamCustomChildhood.description	Born and raised in a wealthy enclave district, [PAWN_nameDef] became obsessed with simulation software. [PAWN_pronoun] spent far too much time plugged in.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|MateCustomAdulthood.description	After being laid off by a giant old-world corporation, [PAWN_nameDef] spent several years disillusioned and fighting alcohol addiction.\n\n[PAWN_pronoun] ended up busking aboard a battered cargo hauler, playing a beaten-up guitar and entertaining the crew with blues and folk songs from the distant past.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|NavyScientist52.description	Modern wars are won by technology, so old-world naval labs hoarded the best equipment they could find. [PAWN_nameDef] worked in one of those labs, studying captured prototypes and strange relics hauled in from distant expeditions.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|Novelist7.description	[PAWN_nameDef] lived in a prosperous pre-war city, penning wildly successful novels. [PAWN_pronoun] lived a carefree lifestyle, spending [PAWN_possessive] days writing and [PAWN_possessive] nights partying, and has never done a day's manual labour in [PAWN_possessive] life.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|OskarCustomAdulthood.description	[PAWN_nameDef] designed combat modifications for frontline soldiers.\n\nOne night, in a nightmare, [PAWN_nameDef] was confronted by all the men and women killed by [PAWN_possessive] work. [PAWN_pronoun] decided to head into the wastes and use [PAWN_possessive] skills for good.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|OskarCustomChildhood.description	[PAWN_nameDef] was born on the dark edge of a sprawling industrial city. After an argument, [PAWN_possessive] father sold [PAWN_objective] to a local boss as a slave artist.\n\nForced to create art or be punished, [PAWN_pronoun] withdrew and became unable to form relations with others.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|RoyalCook18.description	[PAWN_nameDef] made meals for Whitespring patrons.\n\nOnly the finest food was acceptable, so [PAWN_nameDef] tended a small garden on the compound grounds to get the freshest herbs and vegetables. [PAWN_pronoun] fell in love with the food [PAWN_objective]self.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|RoyalMasseuse43.description	[PAWN_nameDef] served wealthy Whitespring patrons as a massage artist. [PAWN_pronoun] serviced many members of the enclave and their guests.\n\n[PAWN_nameDef] occasionally offered something extra, if the patron was in the mood. Advancing in this line of work meant having refined social skills.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|Scout44.description	Born to the administrators of a remote government outpost, [PAWN_nameDef] was enrolled in a youth program that taught military scouting skills.\n\n[PAWN_pronoun] learned to survive in the wilderness, to obey, and not to ask questions.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|Sculptor63.description	[PAWN_nameDef] started off sculpting person-sized artworks, but [PAWN_pronoun] soon began to think bigger. With the help of industrial equipment, [PAWN_pronoun] learned how to carve huge monuments out of cliffsides. Soon the parks and promenades of the city where [PAWN_pronoun] lived were full of giant stone figures.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|ShipboundLordling12.description	[PAWN_nameDef]'s family held their power base in a grand, ancient command bunker. Born and raised inside it, [PAWN_nameDef] learned all about sealed-facility life, as well as the politics and methods of siege warfare and bunker assaults.\n\n[PAWN_pronoun] learned to feel most at home with strong walls close on all sides and the gentle hiss of air scrubbers.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|ShipBoy89.description	[PAWN_nameDef] was born to low-ranked servants in an ancient command bunker. The bunker mainframe was like a third parent to [PAWN_objective], and the maintenance crew [PAWN_pronoun] worked for was like a second family.\n\n[PAWN_nameDef] rarely saw plants or animals, and still finds them unnerving to touch.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|Shipcracker37.description	[PAWN_nameDef]'s role was to blast into fortified bunkers, punch through the interior defenses, and conquer them in room-to-room combat. [PAWN_pronoun] became very good at wielding heavy breaching weapons to cut both steel and flesh.\n\n[PAWN_pronoun] also developed a taste for the drugs [PAWN_pronoun] used to cope with the overwhelming stress.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|SoldiersKid55.description	[PAWN_nameDef] was raised in the ancient command bunker where [PAWN_possessive] parents were stationed. [PAWN_pronoun] learned the basics of firearm operations and maintenance from the soldiers on duty and became accustomed to a strict routine and frequent discipline.
Part1|DefInjected/BackstoryDef/FIP_Whitespring.xml|SpaceMarine16.description	[PAWN_nameDef] was a shock trooper in an elite army. [PAWN_possessive] job was to blast through fortified positions, gun down the defenders, and capture the place intact. And [PAWN_pronoun] was good at it.
